Trial #	Click #	Click time (ms)	Interclick interval (ms)
1	1	3.2577	0
1	2	3.8053	0.54761
1	3	4.3446	0.53924
1	4	4.9783	0.63378
1	5	5.5814	0.60309
1	6	6.2102	0.62878
1	7	6.8013	0.59113
1	8	7.4345	0.63315
1	9	8.029	0.59448
1	10	8.5931	0.56415
1	11	9.232	0.63886
1	12	9.837	0.60498
1	13	10.4871	0.65013
1	14	11.0402	0.55309
1	15	11.6483	0.60809
1	16	12.2629	0.61465
1	17	12.7781	0.51519
1	18	13.4069	0.62881
1	19	14.0011	0.59422
1	20	14.6074	0.60627
1	21	15.2471	0.63969
1	22	15.8769	0.62982
1	23	16.4262	0.54928
1	24	17.0528	0.62664
1	25	17.6229	0.57007
1	26	18.2353	0.6124
1	27	18.8861	0.65085
1	28	19.4333	0.54715
1	29	20.0511	0.6178
1	30	20.6579	0.60685
1	31	21.2156	0.55764
1	32	21.8393	0.6237
1	33	22.392	0.55274
1	34	23.0482	0.6562
1	35	23.7071	0.65891
1	36	24.2813	0.57412
1	37	24.8396	0.55837
1	38	25.4689	0.62926
1	39	26.1222	0.65332
2	1	3.3799	0
2	2	3.9984	0.61853
2	3	4.5533	0.55489
2	4	5.1495	0.59616
2	5	5.7217	0.57221
2	6	6.3724	0.65069
2	7	6.9755	0.60317
2	8	7.5265	0.55097
2	9	8.1219	0.5954
2	10	8.7155	0.59361
2	11	9.2651	0.5496
2	12	9.8536	0.58845
2	13	10.4489	0.59535
2	14	11.0906	0.64166
2	15	11.6146	0.52403
2	16	12.2049	0.59026
2	17	12.8001	0.59523
2	18	13.3713	0.57117
2	19	13.9778	0.60647
2	20	14.5846	0.60685
2	21	15.2233	0.63871
2	22	15.8198	0.59651
2	23	16.4616	0.64175
2	24	17.052	0.59043
2	25	17.5968	0.54483
2	26	18.2296	0.63272
2	27	18.8727	0.64314
2	28	19.4973	0.62461
2	29	20.0937	0.59635
2	30	20.6908	0.5971
2	31	21.3284	0.63764
2	32	21.8982	0.56982
2	33	22.4716	0.57336
2	34	23.0617	0.59011
2	35	23.7022	0.64047
2	36	24.3348	0.63263
2	37	24.908	0.57323
2	38	25.5828	0.67474
2	39	26.2244	0.6416
3	1	3.2231	0
3	2	3.8311	0.60801
3	3	4.3898	0.55873
3	4	5.0277	0.63789
3	5	5.6542	0.62647
3	6	6.3707	0.71655
3	7	6.9315	0.56075
3	8	7.5271	0.59556
3	9	8.142	0.61493
3	10	8.7197	0.57772
3	11	9.3151	0.59542
3	12	9.8946	0.57951
3	13	10.504	0.60935
3	14	11.1264	0.62237
3	15	11.6454	0.519
3	16	12.2231	0.57769
3	17	12.8202	0.59718
3	18	13.4004	0.58017
3	19	14.0166	0.61614
3	20	14.5948	0.5783
3	21	15.2798	0.68491
3	22	15.8546	0.57482
3	23	16.4989	0.64427
3	24	17.1457	0.64681
3	25	17.7156	0.56993
3	26	18.3422	0.62663
3	27	18.9158	0.57353
3	28	19.5595	0.64372
3	29	20.1979	0.63841
3	30	20.794	0.59611
3	31	21.3819	0.58789
3	32	21.9981	0.61621
3	33	22.5942	0.59614
3	34	23.2766	0.68237
3	35	23.9512	0.67465
3	36	24.5284	0.57719
3	37	25.1539	0.62549
3	38	25.7841	0.63017
3	39	26.4093	0.62522
4	1	3.261	0
4	2	3.9049	0.64383
4	3	4.5332	0.62831
4	4	5.1016	0.56838
4	5	5.7112	0.60961
4	6	6.3841	0.67295
4	7	7.0008	0.61664
4	8	7.6019	0.60113
4	9	8.1331	0.53118
4	10	8.7058	0.57271
4	11	9.308	0.60222
4	12	9.9421	0.63404
4	13	10.4953	0.55326
4	14	11.108	0.61269
4	15	11.7366	0.62855
4	16	12.3239	0.58737
4	17	12.834	0.51004
4	18	13.4031	0.56912
4	19	13.9874	0.58433
4	20	14.6627	0.67525
4	21	15.2885	0.62577
4	22	15.8672	0.57879
4	23	16.4186	0.55136
4	24	16.9959	0.57725
4	25	17.7408	0.74494
4	26	18.3486	0.60779
4	27	18.9671	0.61848
4	28	19.5806	0.61351
4	29	20.1572	0.57663
4	30	20.7853	0.62815
4	31	21.3935	0.60812
4	32	22.0959	0.70248
4	33	22.7227	0.62678
4	34	23.3032	0.58052
4	35	23.8983	0.59508
4	36	24.4886	0.59031
4	37	25.0806	0.592
4	38	25.6782	0.59757
4	39	26.2431	0.56486
5	1	3.4715	0
5	2	4.0728	0.6013
5	3	4.5954	0.52266
5	4	5.2153	0.61982
5	5	5.8244	0.60913
5	6	6.4318	0.6074
5	7	6.9772	0.54536
5	8	7.5372	0.56001
5	9	8.1411	0.60395
5	10	8.7902	0.64906
5	11	9.3329	0.54274
5	12	9.9387	0.6058
5	13	10.5401	0.60142
5	14	11.1629	0.62279
5	15	11.7052	0.54228
5	16	12.2795	0.57432
5	17	12.8376	0.5581
5	18	13.4363	0.59871
5	19	14.0197	0.58342
5	20	14.6314	0.61168
5	21	15.3396	0.70814
5	22	15.922	0.58239
5	23	16.5205	0.5985
5	24	17.1381	0.61767
5	25	17.7982	0.6601
5	26	18.3568	0.55854
5	27	18.9352	0.57847
5	28	19.5879	0.65266
5	29	20.2058	0.61789
5	30	20.818	0.61218
5	31	21.3918	0.57384
5	32	22.0135	0.62169
5	33	22.5464	0.53292
5	34	23.1799	0.63355
5	35	23.7422	0.56221
5	36	24.3511	0.60892
5	37	24.9939	0.64284
5	38	25.63	0.63604
5	39	26.2501	0.62017
