Trial #	Click #	Click time (ms)	Interclick interval (ms)
1	1	5.9549	0
1	2	6.3826	0.42775
1	3	6.9585	0.57592
1	4	7.5702	0.61165
1	5	8.1631	0.59287
1	6	8.7556	0.5925
1	7	9.3441	0.58852
1	8	9.9218	0.57775
1	9	10.5273	0.60551
1	10	11.0982	0.57085
1	11	11.6985	0.6003
1	12	12.3051	0.6066
1	13	12.8953	0.59018
1	14	13.4658	0.57053
1	15	14.0088	0.543
1	16	14.589	0.58024
1	17	15.1749	0.5859
1	18	15.8131	0.63812
1	19	16.4196	0.60648
1	20	17.0056	0.58608
1	21	17.5807	0.57511
1	22	18.2242	0.64342
1	23	18.8586	0.63441
1	24	19.4632	0.60463
1	25	20.058	0.59475
1	26	20.6776	0.61962
1	27	21.3276	0.65001
1	28	21.9404	0.6128
1	29	22.5371	0.59669
1	30	23.1556	0.6185
1	31	23.7463	0.59076
1	32	24.3542	0.60789
1	33	24.9273	0.57305
1	34	25.4835	0.55623
1	35	26.0455	0.56201
1	36	26.7	0.65444
1	37	27.3032	0.60319
1	38	27.9301	0.62697
1	39	28.5565	0.62635
1	40	29.1509	0.59438
2	1	5.9489	0
2	2	6.4239	0.47505
2	3	6.9913	0.56742
2	4	7.5667	0.57539
2	5	8.1315	0.56481
2	6	8.692	0.56042
2	7	9.3142	0.62223
2	8	9.8953	0.58116
2	9	10.4696	0.57422
2	10	11.1012	0.63167
2	11	11.6814	0.58014
2	12	12.244	0.56259
2	13	12.8347	0.59076
2	14	13.4321	0.59735
2	15	14.0443	0.61226
2	16	14.6407	0.59639
2	17	15.2009	0.56019
2	18	15.8215	0.62053
2	19	16.3849	0.56342
2	20	16.9528	0.56789
2	21	17.5477	0.59493
2	22	18.2033	0.65563
2	23	18.7987	0.59536
2	24	19.4203	0.62158
2	25	20.0112	0.59092
2	26	20.6585	0.64736
2	27	21.2299	0.57131
2	28	21.8495	0.61966
2	29	22.4473	0.59777
2	30	23.094	0.64671
2	31	23.74	0.64605
2	32	24.3326	0.59258
2	33	24.9266	0.59395
2	34	25.5467	0.62015
2	35	26.1828	0.63608
2	36	26.7443	0.56146
2	37	27.3485	0.60423
2	38	27.9806	0.63212
2	39	28.6089	0.62824
2	40	29.2406	0.63174
3	1	5.9493	0
3	2	6.4285	0.47924
3	3	6.9987	0.57021
3	4	7.607	0.60831
3	5	8.1553	0.54833
3	6	8.7494	0.59411
3	7	9.3295	0.58007
3	8	9.9114	0.58184
3	9	10.5375	0.6261
3	10	11.1054	0.56794
3	11	11.6881	0.58269
3	12	12.3092	0.62112
3	13	12.9089	0.59964
3	14	13.5171	0.60824
3	15	14.1003	0.58319
3	16	14.6729	0.57263
3	17	15.2627	0.58976
3	18	15.8613	0.59863
3	19	16.3978	0.5365
3	20	17.0306	0.63282
3	21	17.5619	0.53123
3	22	18.1987	0.63684
3	23	18.7982	0.59954
3	24	19.4595	0.6613
3	25	20.0016	0.54209
3	26	20.6584	0.65675
3	27	21.2921	0.63368
3	28	21.8991	0.60704
3	29	22.5186	0.61954
3	30	23.1848	0.6662
3	31	23.7997	0.61486
3	32	24.4066	0.60694
3	33	24.9711	0.56445
3	34	25.5423	0.57122
3	35	26.1777	0.63534
3	36	26.7818	0.6042
3	37	27.4181	0.63623
3	38	28.0863	0.66825
3	39	28.6989	0.61259
3	40	29.2827	0.58375
4	1	5.9543	0
4	2	6.4191	0.4648
4	3	7.0114	0.5923
4	4	7.6011	0.58967
4	5	8.1826	0.58154
4	6	8.7536	0.57103
4	7	9.3518	0.59813
4	8	9.9712	0.61943
4	9	10.5267	0.55552
4	10	11.1449	0.61821
4	11	11.7083	0.56336
4	12	12.3048	0.59658
4	13	12.9256	0.62076
4	14	13.5206	0.59494
4	15	14.107	0.58644
4	16	14.6869	0.57996
4	17	15.2694	0.58248
4	18	15.846	0.57653
4	19	16.4596	0.61361
4	20	17.0204	0.56083
4	21	17.5977	0.57728
4	22	18.2132	0.61551
4	23	18.8272	0.61397
4	24	19.4265	0.5994
4	25	19.9783	0.55179
4	26	20.5662	0.58787
4	27	21.1631	0.59685
4	28	21.7325	0.5694
4	29	22.3256	0.59316
4	30	22.992	0.66637
4	31	23.5869	0.59487
4	32	24.1903	0.60344
4	33	24.7811	0.59078
4	34	25.3566	0.57551
4	35	25.9302	0.57365
4	36	26.5229	0.59269
4	37	27.0698	0.54689
4	38	27.6975	0.62768
4	39	28.3285	0.63105
4	40	28.9642	0.63568
5	1	5.9495	0
5	2	6.4546	0.50511
5	3	7.0285	0.57386
5	4	7.5634	0.53488
5	5	8.187	0.62368
5	6	8.7762	0.58918
5	7	9.3411	0.56484
5	8	9.9522	0.61116
5	9	10.5151	0.56288
5	10	11.0867	0.5716
5	11	11.6729	0.58625
5	12	12.2911	0.61814
5	13	12.8545	0.56339
5	14	13.4661	0.61163
5	15	14.0443	0.57816
5	16	14.6158	0.57153
5	17	15.2161	0.60032
5	18	15.7977	0.58162
5	19	16.3794	0.58165
5	20	16.9774	0.59799
5	21	17.5899	0.61255
5	22	18.2185	0.6286
5	23	18.8107	0.59214
5	24	19.4069	0.59628
5	25	20.0173	0.61033
5	26	20.6619	0.64463
5	27	21.218	0.55606
5	28	21.8988	0.68088
5	29	22.5519	0.65303
5	30	23.1579	0.606
5	31	23.8157	0.65779
5	32	24.4724	0.65672
5	33	25.0976	0.6252
5	34	25.7153	0.61773
5	35	26.3453	0.62997
5	36	26.9445	0.59921
5	37	27.5597	0.61519
5	38	28.1617	0.60207
5	39	28.7904	0.62868
5	40	29.3968	0.60641
